x-axis,1,2,F1
second,Volt,Volt,Volt
-14.40000E-06,-664.39679412E-03,-63.88460835E-03,-600.29361064E-03
-14.35000E-06,-665.04344767E-03,-63.13670317E-03,-601.69677413E-03
-14.30000E-06,-664.48740989E-03,-63.38752377E-03,-600.87530238E-03
-14.25000E-06,-664.74655976E-03,-62.87874427E-03,-601.64915774E-03
-14.20000E-06,-664.78173118E-03,-63.11713879E-03,-601.45167724E-03
-14.15000E-06,-664.90293915E-03,-62.62310325E-03,-602.06571910E-03
-14.10000E-06,-664.61453127E-03,-62.11180990E-03,-602.29393487E-03
-14.05000E-06,-665.23534898E-03,-62.09826823E-03,-602.92180156E-03
-14.00000E-06,-664.69064429E-03,-62.21413189E-03,-602.25709287E-03
-13.95000E-06,-664.56255054E-03,-61.83858317E-03,-602.51233602E-03
-13.90000E-06,-664.89267642E-03,-61.16818929E-03,-603.50607381E-03
-13.85000E-06,-664.77648486E-03,-61.33503869E-03,-603.21492032E-03
-13.80000E-06,-664.46938699E-03,-61.07467523E-03,-603.17241339E-03
-13.75000E-06,-665.09022732E-03,-61.02416060E-03,-603.85974432E-03
-13.70000E-06,-664.78425634E-03,-60.34738219E-03,-604.22377554E-03
-13.65000E-06,-664.78282416E-03,-60.49329156E-03,-604.06364914E-03
-13.60000E-06,-664.56410333E-03,-60.38538405E-03,-603.95953693E-03
-13.55000E-06,-664.80282574E-03,-59.86864841E-03,-604.71588303E-03
-13.50000E-06,-664.37172337E-03,-59.98056602E-03,-604.18310145E-03
-13.45000E-06,-664.78916346E-03,-59.77673236E-03,-604.79352802E-03
-13.40000E-06,-664.77505268E-03,-59.28407248E-03,-605.26433869E-03
-13.35000E-06,-665.10640346E-03,-59.14270841E-03,-605.74264830E-03
-13.30000E-06,-664.77316446E-03,-58.84869617E-03,-605.69824759E-03
-13.25000E-06,-665.10045612E-03,-58.67910300E-03,-606.19457624E-03
-13.20000E-06,-664.62318844E-03,-58.62202671E-03,-605.78554664E-03
-13.15000E-06,-664.96554442E-03,-58.50678869E-03,-606.24033400E-03
-13.10000E-06,-664.76371958E-03,-58.24339880E-03,-606.29776266E-03
-13.05000E-06,-665.06795309E-03,-57.90268984E-03,-606.93869949E-03
-13.00000E-06,-664.61212671E-03,-58.04384662E-03,-606.34249970E-03
-12.95000E-06,-665.05192771E-03,-57.93749190E-03,-606.90149537E-03
-12.90000E-06,-665.00836294E-03,-57.33856398E-03,-607.44325249E-03
-12.85000E-06,-665.33227013E-03,-56.73371511E-03,-608.37880575E-03
-12.80000E-06,-664.76781638E-03,-57.38428079E-03,-607.17636189E-03
-12.75000E-06,-664.69064429E-03,-56.90465378E-03,-607.57605149E-03
-12.70000E-06,-664.98456231E-03,-56.40292967E-03,-608.36846848E-03
-12.65000E-06,-665.07103229E-03,-56.52417533E-03,-608.32178609E-03
-12.60000E-06,-665.10428156E-03,-56.17368606E-03,-608.71699554E-03
-12.55000E-06,-664.66301822E-03,-55.45728139E-03,-608.98371036E-03
-12.50000E-06,-665.75370903E-03,-55.94198889E-03,-609.58774777E-03
-12.45000E-06,-665.17962950E-03,-55.52132638E-03,-609.44463845E-03
-12.40000E-06,-664.83365538E-03,-55.86706307E-03,-608.73952872E-03
-12.35000E-06,-665.39446459E-03,-55.12126471E-03,-610.05646074E-03
-12.30000E-06,-665.41698003E-03,-55.23599016E-03,-609.95204735E-03
-12.25000E-06,-665.83198541E-03,-55.05282140E-03,-610.55741838E-03
-12.20000E-06,-665.33236059E-03,-54.65332884E-03,-610.47002909E-03
-12.15000E-06,-665.44119901E-03,-54.33722328E-03,-610.88724788E-03
-12.10000E-06,-664.93140191E-03,-54.25237016E-03,-610.47002909E-03
-12.05000E-06,-665.36381209E-03,-54.18799727E-03,-610.95264189E-03
-12.00000E-06,-665.63285534E-03,-54.12520356E-03,-611.29180436E-03
-11.95000E-06,-665.26278284E-03,-53.70908635E-03,-611.32775454E-03
-11.90000E-06,-664.97598428E-03,-53.59029425E-03,-611.15362285E-03
-11.85000E-06,-664.63033052E-03,-53.45158726E-03,-610.96219752E-03
-11.80000E-06,-665.39185274E-03,-53.37103823E-03,-611.80904311E-03
-11.75000E-06,-665.49427272E-03,-53.20335213E-03,-612.06265733E-03
-11.70000E-06,-665.27647904E-03,-53.11780177E-03,-611.93476270E-03
-11.65000E-06,-665.66000276E-03,-52.67681356E-03,-612.76586038E-03
-11.60000E-06,-665.51471149E-03,-52.11406336E-03,-613.17560367E-03
-11.55000E-06,-665.47411285E-03,-52.59545045E-03,-612.66835648E-03
-11.50000E-06,-665.52377571E-03,-51.68006270E-03,-613.62112369E-03
-11.45000E-06,-665.62310142E-03,-51.71493261E-03,-613.69278617E-03
-11.40000E-06,-665.48874374E-03,-51.70611337E-03,-613.56041725E-03
-11.35000E-06,-665.64561685E-03,-51.64803832E-03,-613.77636563E-03
-11.30000E-06,-665.50544752E-03,-51.26349700E-03,-614.01329091E-03
-11.25000E-06,-665.76745799E-03,-51.26723575E-03,-614.27746155E-03
-11.20000E-06,-665.43172398E-03,-50.47917667E-03,-614.74115999E-03
-11.15000E-06,-665.51158330E-03,-50.64234762E-03,-614.64061150E-03
-11.10000E-06,-665.38665542E-03,-50.50160919E-03,-614.66200677E-03
-11.05000E-06,-665.57189331E-03,-50.55683871E-03,-614.79323778E-03
-11.00000E-06,-665.71267697E-03,-50.57695712E-03,-614.91419948E-03
-10.95000E-06,-665.71828133E-03,-50.00030720E-03,-615.48994854E-03
-10.90000E-06,-665.90172899E-03,-50.30998678E-03,-615.36829308E-03
-10.85000E-06,-665.40413560E-03,-49.80807800E-03,-615.37973662E-03
-10.80000E-06,-665.25404652E-03,-49.57008299E-03,-615.46564112E-03
-10.75000E-06,-665.29172049E-03,-49.40613941E-03,-615.65761724E-03
-10.70000E-06,-665.40649494E-03,-49.52408351E-03,-615.65856531E-03
-10.65000E-06,-665.72942221E-03,-49.12336604E-03,-616.38632305E-03
-10.60000E-06,-665.18902915E-03,-48.91044932E-03,-616.06111081E-03
-10.55000E-06,-665.90513984E-03,-48.63901282E-03,-617.04465547E-03
-10.50000E-06,-665.55006758E-03,-48.44540420E-03,-616.88623067E-03
-10.45000E-06,-665.71316316E-03,-49.02664088E-03,-616.46451649E-03
-10.40000E-06,-665.24246844E-03,-48.61860420E-03,-616.40641048E-03
-10.35000E-06,-665.73883693E-03,-48.18806340E-03,-617.32776743E-03
-10.30000E-06,-665.87047723E-03,-48.20475965E-03,-617.45094987E-03
-10.25000E-06,-665.76615395E-03,-47.77311832E-03,-617.78090476E-03
-10.20000E-06,-665.50024644E-03,-47.51384031E-03,-617.76712564E-03
-10.15000E-06,-665.84507104E-03,-47.75749998E-03,-617.85617433E-03
-10.10000E-06,-665.70296450E-03,-47.33761764E-03,-618.14360588E-03
-10.05000E-06,-665.91409099E-03,-47.41970438E-03,-618.26788053E-03
-10.00000E-06,-665.55433775E-03,-47.25910005E-03,-618.06280264E-03
-9.95000E-06,-665.78096198E-03,-46.53481460E-03,-619.02306528E-03
-9.90000E-06,-665.66885968E-03,-46.63095936E-03,-618.82220035E-03
-9.85000E-06,-666.01340539E-03,-46.08133625E-03,-619.70121559E-03
-9.80000E-06,-666.15033346E-03,-46.58458676E-03,-619.34560560E-03
-9.75000E-06,-666.06478687E-03,-46.31654981E-03,-619.52806829E-03
-9.70000E-06,-666.21059448E-03,-45.45902605E-03,-620.52281156E-03
-9.65000E-06,-666.43572999E-03,-46.01387663E-03,-620.18958240E-03
-9.60000E-06,-665.66902929E-03,-46.16027595E-03,-619.28489916E-03
-9.55000E-06,-666.44867617E-03,-45.67152065E-03,-620.54886511E-03
-9.50000E-06,-665.73879924E-03,-45.56326641E-03,-619.94736368E-03
-9.45000E-06,-665.96169603E-03,-45.48619985E-03,-620.25721122E-03
-9.40000E-06,-665.79701751E-03,-44.89337379E-03,-620.68492666E-03
-9.35000E-06,-666.10160153E-03,-45.14384387E-03,-620.74101350E-03
-9.30000E-06,-666.20132674E-03,-44.66408871E-03,-621.32184506E-03
-9.25000E-06,-665.94692569E-03,-44.57375184E-03,-621.14512348E-03
-9.20000E-06,-665.70982391E-03,-44.58485503E-03,-620.91017167E-03
-9.15000E-06,-666.25951863E-03,-44.14506157E-03,-621.88568183E-03
-9.10000E-06,-666.28604041E-03,-44.41909861E-03,-621.63867358E-03
-9.05000E-06,-666.26099604E-03,-43.81242937E-03,-622.22954476E-03
-9.00000E-06,-665.77011130E-03,-44.11839657E-03,-621.41714581E-03
-8.95000E-06,-665.96003017E-03,-43.98566706E-03,-621.74643507E-03
-8.90000E-06,-665.97420879E-03,-43.65687160E-03,-622.08173262E-03
-8.85000E-06,-666.40049073E-03,-43.58909916E-03,-622.58386332E-03
-8.80000E-06,-666.27336181E-03,-43.96136140E-03,-622.09751569E-03
-8.75000E-06,-666.40609132E-03,-43.23878326E-03,-622.94932777E-03
-8.70000E-06,-666.23526196E-03,-43.65586907E-03,-622.34941777E-03
-8.65000E-06,-666.25496956E-03,-43.51444847E-03,-622.51553137E-03
-8.60000E-06,-666.17134887E-03,-42.95206762E-03,-622.99780901E-03
-8.55000E-06,-666.13622645E-03,-43.34291432E-03,-622.57169672E-03
-8.50000E-06,-666.28039082E-03,-42.68505958E-03,-623.37300721E-03
-8.45000E-06,-665.49726900E-03,-42.44092879E-03,-622.82584767E-03
-8.40000E-06,-666.64276722E-03,-43.08144280E-03,-623.34128522E-03
-8.35000E-06,-666.06137601E-03,-42.28986356E-03,-623.54852408E-03
-8.30000E-06,-666.13007183E-03,-42.19462335E-03,-623.70519573E-03
-8.25000E-06,-665.92678466E-03,-42.23117418E-03,-623.47130449E-03
-8.20000E-06,-665.65573259E-03,-41.81172904E-03,-623.61515914E-03
-8.15000E-06,-666.13491864E-03,-42.22365522E-03,-623.69533542E-03
-8.10000E-06,-666.18919464E-03,-41.52060001E-03,-624.44809904E-03
-8.05000E-06,-666.17341047E-03,-41.38507774E-03,-624.56829784E-03
-8.00000E-06,-666.47274063E-03,-41.79022367E-03,-624.46038986E-03
-7.95000E-06,-666.06535597E-03,-41.09481556E-03,-624.74147210E-03
-7.90000E-06,-666.28628915E-03,-40.89917550E-03,-625.15825846E-03
-7.85000E-06,-666.35058667E-03,-40.82307378E-03,-625.30927220E-03
-7.80000E-06,-666.02916695E-03,-40.90289918E-03,-624.89874024E-03
-7.75000E-06,-665.86840810E-03,-40.80027568E-03,-624.84089556E-03
-7.70000E-06,-666.44784325E-03,-40.64540008E-03,-625.58016717E-03
-7.65000E-06,-666.23934745E-03,-40.28109778E-03,-625.73664077E-03
-7.60000E-06,-666.10214048E-03,-40.36781650E-03,-625.51477081E-03
-7.55000E-06,-666.34906403E-03,-40.40663622E-03,-625.72443198E-03
-7.50000E-06,-666.91024637E-03,-40.11810020E-03,-626.57093772E-03
-7.45000E-06,-666.91690979E-03,-39.95696445E-03,-626.72865822E-03
-7.40000E-06,-666.67459938E-03,-39.74242710E-03,-626.70538089E-03
-7.35000E-06,-666.54203194E-03,-39.56383757E-03,-626.75538208E-03
-7.30000E-06,-666.15009225E-03,-39.50449993E-03,-626.42798543E-03
-7.25000E-06,-666.08492789E-03,-39.28916734E-03,-626.55988559E-03
-7.20000E-06,-666.43257164E-03,-39.85518142E-03,-626.35680343E-03
-7.15000E-06,-666.71095047E-03,-39.18236413E-03,-627.30726319E-03
-7.10000E-06,-666.14678692E-03,-38.89340976E-03,-627.02386998E-03
-7.05000E-06,-666.65358397E-03,-38.88310558E-03,-627.55115186E-03
-7.00000E-06,-666.45358706E-03,-38.84438008E-03,-627.38345269E-03
-6.95000E-06,-666.59806424E-03,-38.71973110E-03,-627.65110151E-03
-6.90000E-06,-666.39715148E-03,-38.49644990E-03,-627.67883320E-03
-6.85000E-06,-666.80426477E-03,-38.62640172E-03,-627.93996043E-03
-6.80000E-06,-666.54571416E-03,-38.81809197E-03,-627.50693865E-03
-6.75000E-06,-666.46931469E-03,-38.93623582E-03,-627.31474221E-03
-6.70000E-06,-666.57293319E-03,-38.30809513E-03,-628.03379162E-03
-6.65000E-06,-666.20863088E-03,-38.20336481E-03,-627.77148195E-03
-6.60000E-06,-666.82108916E-03,-38.33845365E-03,-628.26104760E-03
-6.55000E-06,-666.80220695E-03,-38.14264776E-03,-628.43877935E-03
-6.50000E-06,-666.36252655E-03,-37.73545908E-03,-628.40847067E-03
-6.45000E-06,-666.94991409E-03,-38.11557948E-03,-628.60929458E-03
-6.40000E-06,-666.50709419E-03,-37.62751389E-03,-628.64565728E-03
-6.35000E-06,-666.81061915E-03,-37.74812260E-03,-628.82993640E-03
-6.30000E-06,-666.17107751E-03,-37.00685447E-03,-628.93395017E-03
-6.25000E-06,-666.15293024E-03,-37.17254305E-03,-628.75721570E-03
-6.20000E-06,-665.91842900E-03,-36.91145219E-03,-628.78726892E-03
-6.15000E-06,-666.32939035E-03,-37.12020804E-03,-628.97588874E-03
-6.10000E-06,-666.46171281E-03,-36.60393220E-03,-629.62612688E-03
-6.05000E-06,-666.65358397E-03,-36.78375417E-03,-629.64097712E-03
-6.00000E-06,-666.33951362E-03,-36.46229300E-03,-629.64787137E-03
-5.95000E-06,-666.18247845E-03,-36.52436309E-03,-629.44118916E-03
-5.90000E-06,-666.84779939E-03,-36.61788845E-03,-630.00127938E-03
-5.85000E-06,-666.61051670E-03,-36.54525789E-03,-629.82878716E-03
-5.80000E-06,-666.49764178E-03,-36.26663786E-03,-630.00613336E-03
-5.75000E-06,-667.02467785E-03,-36.08810862E-03,-630.70928720E-03
-5.70000E-06,-666.78750069E-03,-35.91549280E-03,-630.64906358E-03
-5.65000E-06,-666.75322250E-03,-36.31347404E-03,-630.20358574E-03
-5.60000E-06,-666.64958893E-03,-35.47347191E-03,-630.95715445E-03
-5.55000E-06,-666.61873291E-03,-35.66760818E-03,-630.72286476E-03
-5.50000E-06,-667.04334900E-03,-35.94692169E-03,-630.86683543E-03
-5.45000E-06,-666.73457773E-03,-35.08969944E-03,-631.40675618E-03
-5.40000E-06,-666.54877828E-03,-35.48250221E-03,-630.83834552E-03
-5.35000E-06,-666.29231940E-03,-35.20858200E-03,-630.85083673E-03
-5.30000E-06,-666.80944702E-03,-35.32677107E-03,-631.24311645E-03
-5.25000E-06,-666.82200501E-03,-35.15718922E-03,-631.43389255E-03
-5.20000E-06,-666.68421386E-03,-35.15013383E-03,-631.29851187E-03
-5.15000E-06,-666.83818868E-03,-34.58126669E-03,-632.02723526E-03
-5.10000E-06,-666.86953466E-03,-34.99064510E-03,-631.65544259E-03
-5.05000E-06,-666.97259159E-03,-34.63960556E-03,-632.10953853E-03
-5.00000E-06,-666.41368943E-03,-34.60474320E-03,-631.57322955E-03
-4.95000E-06,-666.70288124E-03,-34.93183888E-03,-631.53907705E-03
-4.90000E-06,-666.76449152E-03,-34.07272464E-03,-632.45570892E-03
-4.85000E-06,-666.61802436E-03,-34.32294975E-03,-632.06381006E-03
-4.80000E-06,-666.63421934E-03,-34.57187835E-03,-631.83266339E-03
-4.75000E-06,-666.94758490E-03,-34.02448643E-03,-632.69689755E-03
-4.70000E-06,-666.73961299E-03,-34.24020345E-03,-632.26478047E-03
-4.65000E-06,-666.64853741E-03,-33.67555749E-03,-632.75379182E-03
-4.60000E-06,-666.83632308E-03,-33.16254928E-03,-633.44147666E-03
-4.55000E-06,-666.46063868E-03,-33.51229985E-03,-632.72865352E-03
-4.50000E-06,-666.72635775E-03,-33.39036072E-03,-633.11624919E-03
-4.45000E-06,-666.52858826E-03,-33.49528325E-03,-632.81163298E-03
-4.40000E-06,-666.67494612E-03,-33.41489251E-03,-633.02314691E-03
-4.35000E-06,-666.58257404E-03,-33.20632888E-03,-633.15594591E-03
-4.30000E-06,-666.68879685E-03,-33.52486538E-03,-632.93348298E-03
-4.25000E-06,-667.01671792E-03,-33.22652267E-03,-633.56649780E-03
-4.20000E-06,-666.96765432E-03,-33.01020263E-03,-633.73463292E-03
-4.15000E-06,-666.76063594E-03,-33.44000472E-03,-633.09607738E-03
-4.10000E-06,-667.00920649E-03,-32.79801330E-03,-633.98793072E-03
-4.05000E-06,-666.88008759E-03,-32.57760400E-03,-634.06837889E-03
-4.00000E-06,-666.47435749E-03,-33.17065620E-03,-633.07086760E-03
-3.95000E-06,-666.69418261E-03,-32.17935517E-03,-634.28386437E-03
-3.90000E-06,-667.16682585E-03,-32.51690956E-03,-634.41907396E-03
-3.85000E-06,-666.92893260E-03,-32.50801118E-03,-634.18845815E-03
-3.80000E-06,-666.86553208E-03,-32.65209640E-03,-633.99100812E-03
-3.75000E-06,-666.52778548E-03,-32.38803941E-03,-633.92113981E-03
-3.70000E-06,-666.64548837E-03,-32.27033653E-03,-634.13656670E-03
-3.65000E-06,-666.61227678E-03,-32.01013136E-03,-634.36630124E-03
-3.60000E-06,-666.98569984E-03,-32.22000657E-03,-634.53184881E-03
-3.55000E-06,-666.92188474E-03,-32.05273129E-03,-634.63197424E-03
-3.50000E-06,-666.96765432E-03,-31.65204774E-03,-635.08707684E-03
-3.45000E-06,-666.67648007E-03,-31.98089597E-03,-634.46463015E-03
-3.40000E-06,-666.35429150E-03,-31.55558263E-03,-634.58049412E-03
-3.35000E-06,-667.04617191E-03,-31.87855514E-03,-634.94359368E-03
-3.30000E-06,-667.19159886E-03,-32.01712268E-03,-634.94969691E-03
-3.25000E-06,-667.28172467E-03,-31.15631243E-03,-635.89130183E-03
-3.20000E-06,-667.24344391E-03,-31.50886329E-03,-635.50231513E-03
-3.15000E-06,-666.45043625E-03,-31.05996793E-03,-635.15690882E-03
-3.10000E-06,-666.96062908E-03,-31.39679115E-03,-635.34249812E-03
-3.05000E-06,-667.44570593E-03,-31.34129026E-03,-635.87171597E-03
-3.00000E-06,-666.68465482E-03,-30.61337159E-03,-635.84916522E-03
-2.95000E-06,-666.81130509E-03,-31.04538980E-03,-635.54380486E-03
-2.90000E-06,-667.20213671E-03,-31.05794779E-03,-635.90881695E-03
-2.85000E-06,-667.05483285E-03,-30.64466480E-03,-636.18568389E-03
-2.80000E-06,-667.05041193E-03,-30.45350974E-03,-636.35640654E-03
-2.75000E-06,-667.23664103E-03,-30.43354208E-03,-636.57228461E-03
-2.70000E-06,-666.96024465E-03,-30.62078126E-03,-636.10571151E-03
-2.65000E-06,-666.88913673E-03,-31.10274876E-03,-635.55250617E-03
-2.60000E-06,-666.91029536E-03,-30.46895471E-03,-636.20118336E-03
-2.55000E-06,-666.91346501E-03,-30.21359635E-03,-636.46756536E-03
-2.50000E-06,-667.57288008E-03,-30.65522527E-03,-636.68056877E-03
-2.45000E-06,-667.07009691E-03,-29.86807073E-03,-636.96882299E-03
-2.40000E-06,-667.09692774E-03,-30.07459162E-03,-636.79369753E-03
-2.35000E-06,-667.08317878E-03,-29.93588840E-03,-636.91131113E-03
-2.30000E-06,-667.40772668E-03,-29.63829193E-03,-637.54296305E-03
-2.25000E-06,-667.35479242E-03,-29.86881697E-03,-637.24547781E-03
-2.20000E-06,-667.58128097E-03,-29.99298353E-03,-637.34873455E-03
-2.15000E-06,-667.37465832E-03,-29.50932002E-03,-637.63789113E-03
-2.10000E-06,-667.18507865E-03,-29.66209633E-03,-637.29802787E-03
-2.05000E-06,-667.05741832E-03,-29.39805065E-03,-637.43265151E-03
-2.00000E-06,-666.94833115E-03,-29.34681616E-03,-637.37508809E-03
-1.95000E-06,-667.23551413E-03,-29.66308378E-03,-637.34126607E-03
-1.90000E-06,-667.68523489E-03,-29.13245972E-03,-638.32647481E-03
-1.85000E-06,-666.90058667E-03,-29.82656001E-03,-636.84993203E-03
-1.80000E-06,-667.34695310E-03,-28.99288965E-03,-638.12787398E-03
-1.75000E-06,-667.53881672E-03,-28.73242443E-03,-638.58692586E-03
-1.70000E-06,-667.32133962E-03,-29.00421898E-03,-638.08223926E-03
-1.65000E-06,-667.04760409E-03,-28.93928452E-03,-637.88746700E-03
-1.60000E-06,-667.69646246E-03,-28.47930480E-03,-638.99066553E-03
-1.55000E-06,-667.06457924E-03,-28.65349980E-03,-638.17131608E-03
-1.50000E-06,-667.36024226E-03,-28.53884219E-03,-638.58047927E-03
-1.45000E-06,-667.42294929E-03,-28.25007250E-03,-638.93907642E-03
-1.40000E-06,-667.32410223E-03,-28.54201184E-03,-638.55162022E-03
-1.35000E-06,-667.53615587E-03,-28.08986767E-03,-639.20878308E-03
-1.30000E-06,-667.67431260E-03,-28.57191432E-03,-638.86358420E-03
-1.25000E-06,-667.36964944E-03,-28.81687427E-03,-638.32647481E-03
-1.20000E-06,-666.84989113E-03,-28.11651760E-03,-638.49738146E-03
-1.15000E-06,-667.49060112E-03,-28.48713282E-03,-638.77130108E-03
-1.10000E-06,-666.89389686E-03,-28.22487360E-03,-638.43882310E-03
-1.05000E-06,-667.66640167E-03,-27.94377363E-03,-639.48071283E-03
-1.00000E-06,-667.63665748E-03,-28.45574161E-03,-638.96124045E-03
-950.00E-09,-667.58004853E-03,-27.25286183E-03,-640.10129035E-03
-900.00E-09,-667.11532000E-03,-27.92503463E-03,-638.96998043E-03
-850.00E-09,-667.02707864E-03,-28.09126217E-03,-638.71355601E-03
-800.00E-09,-667.70411333E-03,-27.54030110E-03,-639.93619278E-03
-750.00E-09,-667.14844867E-03,-27.92517408E-03,-639.00075319E-03
-700.00E-09,-667.18006224E-03,-27.84165516E-03,-639.09841296E-03
-650.00E-09,-667.65222682E-03,-26.97947680E-03,-640.45049828E-03
-600.00E-09,-667.04617191E-03,-27.47721340E-03,-639.34715444E-03
-550.00E-09,-667.40246152E-03,-27.27933461E-03,-639.88897484E-03
-500.00E-09,-667.20183143E-03,-27.03094496E-03,-639.94137841E-03
-450.00E-09,-667.39887353E-03,-27.66931070E-03,-639.50958126E-03
-400.00E-09,-667.33167773E-03,-27.28886240E-03,-639.80573522E-03
-350.00E-09,-667.78871016E-03,-27.37993798E-03,-640.17984239E-03
-300.00E-09,-667.66934896E-03,-27.00818078E-03,-640.43866567E-03
-250.00E-09,-667.66121566E-03,-27.39634402E-03,-640.03136696E-03
-200.00E-09,-667.34491412E-03,-27.06381358E-03,-640.04615860E-03
-150.00E-09,-667.21616458E-03,-26.95906442E-03,-640.02716103E-03
-100.00E-09,-667.29302761E-03,-27.09871740E-03,-639.96468503E-03
-50.00E-09,-667.72645917E-03,-27.27247521E-03,-640.23282605E-03
+0.0E+00,+197.11024710E-03,+550.95164083E-03,-340.50737991E-03
+50.00E-09,+614.16291422E-03,+997.82324322E-03,-383.52438206E-03
+100.00E-09,+525.54725235E-03,+1.17977839503E+00,-653.99064676E-03
+150.00E-09,+500.87319199E-03,+1.16304455712E+00,-661.92916296E-03
+200.00E-09,+511.35901920E-03,+1.12708115043E+00,-615.49903189E-03
+250.00E-09,+516.19962298E-03,+1.11984107361E+00,-603.42159316E-03
+300.00E-09,+515.12261330E-03,+1.11997624537E+00,-604.64247091E-03
+350.00E-09,+514.16784426E-03,+1.11523392708E+00,-600.85228522E-03
+400.00E-09,+515.40447459E-03,+1.10938763260E+00,-593.76974366E-03
+450.00E-09,+515.78107483E-03,+1.10427308600E+00,-588.27252711E-03
+500.00E-09,+516.21982431E-03,+1.09871647328E+00,-582.29183875E-03
+550.00E-09,+516.12064182E-03,+1.09424096328E+00,-577.92320160E-03
+600.00E-09,+517.09988612E-03,+1.08901504932E+00,-571.70536062E-03
+650.00E-09,+517.76469449E-03,+1.08318509680E+00,-565.22790415E-03
+700.00E-09,+518.15409770E-03,+1.07851375076E+00,-560.15094276E-03
+750.00E-09,+518.96400889E-03,+1.07366202871E+00,-554.49871748E-03
+800.00E-09,+519.78774819E-03,+1.06863056384E+00,-548.63780486E-03
+850.00E-09,+519.95581872E-03,+1.06409493981E+00,-543.94068472E-03
+900.00E-09,+520.63951684E-03,+1.05946684571E+00,-538.64287761E-03
+950.00E-09,+521.24254155E-03,+1.05384491411E+00,-532.41232627E-03
+1.00000E-06,+521.74852075E-03,+1.04987185184E+00,-527.93580926E-03
+1.05000E-06,+521.96049524E-03,+1.04464250817E+00,-522.49161973E-03
+1.10000E-06,+522.58051018E-03,+1.04031505582E+00,-517.54955621E-03
+1.15000E-06,+523.24545423E-03,+1.03598972535E+00,-512.56294197E-03
+1.20000E-06,+523.74304761E-03,+1.03112647045E+00,-507.20261433E-03
+1.25000E-06,+524.22760436E-03,+1.02632610350E+00,-501.92915917E-03
+1.30000E-06,+524.28356505E-03,+1.02130719662E+00,-496.83839522E-03
+1.35000E-06,+524.96749307E-03,+1.01715415031E+00,-492.00496157E-03
+1.40000E-06,+525.57712845E-03,+1.01262368968E+00,-486.86774492E-03
+1.45000E-06,+525.56951526E-03,+1.00818930220E+00,-482.44917455E-03
+1.50000E-06,+526.22277194E-03,+1.00423173766E+00,-477.83214162E-03
+1.55000E-06,+527.05740714E-03,+998.84980236E-03,-471.62739889E-03
+1.60000E-06,+527.05817977E-03,+994.04260615E-03,-466.81628747E-03
+1.65000E-06,+527.49690663E-03,+990.51680732E-03,-462.85135132E-03
+1.70000E-06,+527.65803484E-03,+985.92426906E-03,-458.10760738E-03
+1.75000E-06,+528.09498655E-03,+980.87667705E-03,-452.61545575E-03
+1.80000E-06,+528.79353038E-03,+976.57366603E-03,-447.62198711E-03
+1.85000E-06,+529.56138436E-03,+972.31386551E-03,-442.59557067E-03
+1.90000E-06,+529.32885050E-03,+968.15326632E-03,-438.66445186E-03
+1.95000E-06,+529.96380160E-03,+963.84848015E-03,-433.73042518E-03
+2.00000E-06,+530.26655770E-03,+959.26045705E-03,-428.84206721E-03
+2.05000E-06,+530.70129329E-03,+954.97459832E-03,-424.12476354E-03
+2.10000E-06,+530.95823082E-03,+950.58131450E-03,-419.48052744E-03
+2.15000E-06,+531.28299355E-03,+946.69307897E-03,-415.26562400E-03
+2.20000E-06,+531.99779644E-03,+942.49758349E-03,-410.35905831E-03
+2.25000E-06,+532.48444869E-03,+938.23257811E-03,-405.61162760E-03
+2.30000E-06,+532.59196423E-03,+933.73293205E-03,-401.00109282E-03
+2.35000E-06,+533.05240752E-03,+930.28680408E-03,-397.09076926E-03
+2.40000E-06,+533.81383175E-03,+925.85792296E-03,-391.91188476E-03
+2.45000E-06,+534.01171055E-03,+922.02933788E-03,-387.87859907E-03
+2.50000E-06,+534.29317233E-03,+917.63593346E-03,-383.21448649E-03
+2.55000E-06,+535.02811625E-03,+913.75151959E-03,-378.58321857E-03
+2.60000E-06,+535.13997356E-03,+910.05242653E-03,-374.77876155E-03
+2.65000E-06,+536.03290618E-03,+906.01563208E-03,-369.85249750E-03
+2.70000E-06,+536.04336866E-03,+902.11095658E-03,-365.94333645E-03
+2.75000E-06,+536.92637022E-03,+898.73910242E-03,-361.69053866E-03
+2.80000E-06,+536.92987153E-03,+894.49787883E-03,-357.45500051E-03
+2.85000E-06,+537.40929125E-03,+891.06064924E-03,-353.52658408E-03
+2.90000E-06,+538.31028933E-03,+887.28587658E-03,-348.84672593E-03
+2.95000E-06,+538.38530560E-03,+883.34109993E-03,-344.83882815E-03
+3.00000E-06,+538.87259103E-03,+879.53326644E-03,-340.54528478E-03
+3.05000E-06,+539.37655386E-03,+876.28464791E-03,-336.79203483E-03
+3.10000E-06,+539.79326656E-03,+872.32615999E-03,-332.41854135E-03
+3.15000E-06,+540.24370718E-03,+868.97300336E-03,-328.61648671E-03
+3.20000E-06,+540.98428937E-03,+864.92459316E-03,-323.84003991E-03
+3.25000E-06,+541.94194539E-03,+861.42551585E-03,-319.38124780E-03
+3.30000E-06,+542.20318700E-03,+858.39553524E-03,-316.07881835E-03
+3.35000E-06,+542.85558060E-03,+854.37396717E-03,-311.42165626E-03
+3.40000E-06,+543.34615628E-03,+850.53685682E-03,-307.09504557E-03
+3.45000E-06,+543.63061812E-03,+847.27563885E-03,-303.55453769E-03
