x-axis,1,2,F1
-64.3000E-06,+631.7893475E-03,+39.6239026E-03,+591.9022480E-03
-64.2000E-06,+631.9133778E-03,+39.5674932E-03,+592.0733603E-03
-64.1000E-06,+631.7132363E-03,+38.4512409E-03,+592.9905545E-03
-64.0000E-06,+631.7450775E-03,+38.2338880E-03,+593.2481270E-03
-63.9000E-06,+631.7710751E-03,+37.7975248E-03,+593.7013131E-03
-63.8000E-06,+631.7917539E-03,+37.4143505E-03,+594.1169598E-03
-63.7000E-06,+631.9980886E-03,+36.9292842E-03,+594.8050125E-03
-63.6000E-06,+631.9070819E-03,+36.2603107E-03,+595.3721953E-03
-63.5000E-06,+632.0438906E-03,+36.0790267E-03,+595.6933301E-03
-63.4000E-06,+631.6697079E-03,+35.5240546E-03,+595.8728522E-03
-63.3000E-06,+632.3077569E-03,+35.0497588E-03,+596.9902646E-03
-63.2000E-06,+631.7527000E-03,+34.7329927E-03,+596.7505435E-03
-63.1000E-06,+632.1031286E-03,+34.3179773E-03,+597.5133874E-03
-63.0000E-06,+632.0927981E-03,+33.7360729E-03,+598.0811546E-03
-62.9000E-06,+631.9766079E-03,+33.7481700E-03,+597.9513047E-03
-62.8000E-06,+631.9510325E-03,+32.8669759E-03,+598.8108205E-03
-62.7000E-06,+631.9999400E-03,+32.5659194E-03,+599.1735436E-03
-62.6000E-06,+632.0667826E-03,+32.2666362E-03,+599.5191169E-03
-62.5000E-06,+632.1843418E-03,+31.8085624E-03,+600.1008561E-03
-62.4000E-06,+632.3956759E-03,+31.2827057E-03,+600.8335798E-03
-62.3000E-06,+632.3413770E-03,+31.2786533E-03,+600.7828034E-03
-62.2000E-06,+632.3745571E-03,+30.7048115E-03,+601.4055403E-03
-62.1000E-06,+632.4333127E-03,+30.1305174E-03,+602.0359538E-03
-62.0000E-06,+632.4360564E-03,+29.9698820E-03,+602.1972871E-03
-61.9000E-06,+632.5733295E-03,+29.5455009E-03,+602.7677945E-03
-61.8000E-06,+632.1685541E-03,+29.1137630E-03,+602.7951842E-03
-61.7000E-06,+632.4984122E-03,+28.8674879E-03,+603.3570226E-03
-61.6000E-06,+632.3961583E-03,+28.5888891E-03,+603.5353353E-03
-61.5000E-06,+632.4323478E-03,+28.4147574E-03,+603.7566277E-03
-61.4000E-06,+632.3594082E-03,+27.8062704E-03,+604.2841154E-03
-61.3000E-06,+632.0990761E-03,+27.2093132E-03,+604.6247428E-03
-61.2000E-06,+632.8008556E-03,+26.8847560E-03,+605.6333395E-03
-61.1000E-06,+632.2578421E-03,+26.8982523E-03,+605.0916138E-03
-61.0000E-06,+632.4817679E-03,+26.5022027E-03,+605.7039681E-03
-60.9000E-06,+632.7859422E-03,+25.8757928E-03,+606.6356514E-03
-60.8000E-06,+632.4761231E-03,+25.5829317E-03,+606.6198328E-03
-60.7000E-06,+632.6455513E-03,+25.5656364E-03,+606.7970878E-03
-60.6000E-06,+632.6527818E-03,+25.2099673E-03,+607.1813562E-03
-60.5000E-06,+633.0656443E-03,+24.7567544E-03,+608.0333356E-03
-60.4000E-06,+632.4198946E-03,+24.4552457E-03,+607.6925439E-03
-60.3000E-06,+632.9378998E-03,+24.0774025E-03,+608.5895771E-03
-60.2000E-06,+632.8124825E-03,+23.4562389E-03,+609.0803355E-03
-60.1000E-06,+632.8388240E-03,+23.4064749E-03,+609.1511776E-03
-60.0000E-06,+632.8100704E-03,+23.1687635E-03,+609.3786219E-03
-59.9000E-06,+632.8185249E-03,+22.6155100E-03,+609.9194924E-03
-59.8000E-06,+632.8663593E-03,+22.5183941E-03,+610.0622157E-03
-59.7000E-06,+633.0026073E-03,+22.4604045E-03,+610.2678170E-03
-59.6000E-06,+633.0767888E-03,+22.0564431E-03,+610.7471893E-03
-59.5000E-06,+632.9395760E-03,+21.4138470E-03,+611.2585047E-03
-59.4000E-06,+633.0516656E-03,+21.3652711E-03,+611.4083756E-03
-59.3000E-06,+633.0301728E-03,+21.1137195E-03,+611.6418371E-03
-59.2000E-06,+633.0480353E-03,+20.8726727E-03,+611.8955881E-03
-59.1000E-06,+633.2571137E-03,+20.4362972E-03,+612.5462936E-03
-59.0000E-06,+633.0161338E-03,+20.2979264E-03,+612.4441057E-03
-58.9000E-06,+633.3621056E-03,+19.7937613E-03,+613.3043527E-03
-58.8000E-06,+632.9181133E-03,+19.6757320E-03,+612.9616910E-03
-58.7000E-06,+632.9753010E-03,+19.5362333E-03,+613.1671596E-03
-58.6000E-06,+633.4508990E-03,+19.3421587E-03,+613.8274602E-03
-58.5000E-06,+633.0789418E-03,+18.5954459E-03,+614.2084432E-03
-58.4000E-06,+633.2134891E-03,+18.6606237E-03,+614.2775680E-03
-58.3000E-06,+633.4402435E-03,+18.3145189E-03,+614.8467817E-03
-58.2000E-06,+633.1364791E-03,+18.2236753E-03,+614.6439099E-03
-58.1000E-06,+633.1997997E-03,+17.6043330E-03,+615.3225423E-03
-58.0000E-06,+633.1873408E-03,+17.3786038E-03,+615.5317535E-03
-57.9000E-06,+633.0020345E-03,+17.0793206E-03,+615.6530361E-03
-57.8000E-06,+633.4003030E-03,+17.1316898E-03,+615.9875723E-03
-57.7000E-06,+633.3060033E-03,+16.8641328E-03,+616.1696970E-03
-57.6000E-06,+633.1134787E-03,+16.5234016E-03,+616.3040401E-03
-57.5000E-06,+633.6761760E-03,+16.1056179E-03,+617.2878220E-03
-57.4000E-06,+633.5856093E-03,+15.8869147E-03,+617.4242704E-03
-57.3000E-06,+633.2789024E-03,+15.5502840E-03,+617.4596767E-03
-57.2000E-06,+633.3002803E-03,+15.4722790E-03,+617.5536799E-03
-57.1000E-06,+633.3098212E-03,+15.2330657E-03,+617.7998875E-03
-57.0000E-06,+632.9721107E-03,+15.0053465E-03,+617.6868661E-03
-56.9000E-06,+633.7437120E-03,+14.7551517E-03,+618.7082085E-03
-56.8000E-06,+633.4851287E-03,+14.6467706E-03,+618.5519870E-03
-56.7000E-06,+633.6117878E-03,+14.1563196E-03,+619.1792271E-03
-56.6000E-06,+633.4851165E-03,+14.2646639E-03,+618.9489345E-03
-56.5000E-06,+633.6468674E-03,+13.7145103E-03,+619.6572796E-03
-56.4000E-06,+633.4018831E-03,+14.0060627E-03,+619.1185427E-03
-56.3000E-06,+634.1200477E-03,+13.1481582E-03,+620.7005332E-03
-56.2000E-06,+633.6091647E-03,+13.2607001E-03,+620.0761894E-03
-56.1000E-06,+633.5138823E-03,+12.9089449E-03,+620.3250310E-03
-56.0000E-06,+633.5332523E-03,+12.5854129E-03,+620.6579189E-03
-55.9000E-06,+633.8850075E-03,+12.5278633E-03,+621.0776441E-03
-55.8000E-06,+633.5191408E-03,+12.2231586E-03,+621.0140866E-03
-55.7000E-06,+633.6861324E-03,+12.4142661E-03,+620.9876850E-03
-55.6000E-06,+633.4458337E-03,+11.9457658E-03,+621.2218726E-03
-55.5000E-06,+633.7698604E-03,+11.6594239E-03,+621.8353443E-03
-55.4000E-06,+633.5054156E-03,+11.5599081E-03,+621.6617983E-03
-55.3000E-06,+633.7908586E-03,+11.1941498E-03,+622.3180752E-03
-55.2000E-06,+633.8075452E-03,+10.9752836E-03,+622.5622158E-03
-55.1000E-06,+633.7415892E-03,+10.8569104E-03,+622.6151860E-03
-55.0000E-06,+633.6778041E-03,+10.4534973E-03,+622.9523346E-03
-54.9000E-06,+633.9061141E-03,+10.7109170E-03,+622.9177064E-03
-54.8000E-06,+633.6270150E-03,+10.1031234E-03,+623.2485621E-03
-54.7000E-06,+633.7090847E-03,+10.1786316E-03,+623.2494606E-03
-54.6000E-06,+633.8829149E-03,+9.9355590E-03,+623.6691365E-03
-54.5000E-06,+633.8657157E-03,+10.0587385E-03,+623.5253243E-03
-54.4000E-06,+633.7510029E-03,+9.6587693E-03,+623.8107757E-03
-54.3000E-06,+633.9725044E-03,+9.5787621E-03,+624.1164409E-03
-54.2000E-06,+634.1330616E-03,+8.7740173E-03,+625.0834646E-03
-54.1000E-06,+634.0898224E-03,+9.1165275E-03,+624.6953129E-03
-54.0000E-06,+634.0076142E-03,+8.8691546E-03,+624.8500124E-03
-53.9000E-06,+633.9514459E-03,+8.4893036E-03,+625.1863000E-03
-53.8000E-06,+634.1847675E-03,+8.2938656E-03,+625.6064136E-03
-53.7000E-06,+633.9002827E-03,+8.0344503E-03,+625.5855017E-03
-53.6000E-06,+633.8041683E-03,+8.2582131E-03,+625.2758524E-03
-53.5000E-06,+634.2089740E-03,+7.8013577E-03,+626.1362606E-03
-53.4000E-06,+633.7029876E-03,+7.6681012E-03,+625.7558939E-03
-53.3000E-06,+633.9000537E-03,+7.5469776E-03,+626.0765943E-03
-53.2000E-06,+634.3828343E-03,+7.2720515E-03,+626.8218287E-03
-53.1000E-06,+634.2077736E-03,+7.3865655E-03,+626.5501084E-03
-53.0000E-06,+634.2560724E-03,+7.1384511E-03,+626.8329143E-03
-52.9000E-06,+634.2257991E-03,+6.7886982E-03,+627.1506364E-03
-52.8000E-06,+634.2338079E-03,+6.7609999E-03,+627.1845670E-03
-52.7000E-06,+634.1429935E-03,+6.7367331E-03,+627.1214235E-03
-52.6000E-06,+634.0165153E-03,+6.4600640E-03,+627.2863820E-03
-52.5000E-06,+634.7702664E-03,+6.3644019E-03,+628.1273753E-03
-52.4000E-06,+634.3348793E-03,+5.9027100E-03,+628.1446353E-03
-52.3000E-06,+634.1227311E-03,+6.1279926E-03,+627.7120022E-03
-52.2000E-06,+634.3785406E-03,+5.8601945E-03,+628.2440172E-03
-52.1000E-06,+634.6472310E-03,+5.4967040E-03,+628.8710121E-03
-52.0000E-06,+634.4450694E-03,+5.7373768E-03,+628.4335166E-03
-51.9000E-06,+634.0799263E-03,+4.8951818E-03,+628.9029306E-03
-51.8000E-06,+634.4613518E-03,+5.5390321E-03,+628.6364724E-03
-51.7000E-06,+634.1900863E-03,+5.0479233E-03,+628.8698648E-03
-51.6000E-06,+634.4251925E-03,+4.8426138E-03,+629.3017420E-03
-51.5000E-06,+634.6649126E-03,+4.9725537E-03,+629.4153203E-03
-51.4000E-06,+633.9497933E-03,+4.8563513E-03,+628.8177624E-03
-51.3000E-06,+634.4544831E-03,+4.3986035E-03,+629.7643644E-03
-51.2000E-06,+634.5170980E-03,+4.4896827E-03,+629.7360424E-03
-51.1000E-06,+634.4741066E-03,+4.3452091E-03,+629.8381524E-03
-51.0000E-06,+634.7754222E-03,+4.0128843E-03,+630.4723722E-03
-50.9000E-06,+634.4778274E-03,+4.1699195E-03,+630.0238736E-03
-50.8000E-06,+634.4054125E-03,+3.9677277E-03,+630.1519516E-03
-50.7000E-06,+634.6868879E-03,+3.6303131E-03,+630.7710677E-03
-50.6000E-06,+634.5475042E-03,+3.3240405E-03,+630.9503664E-03
-50.5000E-06,+634.4975348E-03,+3.3032411E-03,+630.9098560E-03
-50.4000E-06,+634.8030903E-03,+3.3892305E-03,+631.1287617E-03
-50.3000E-06,+634.5781573E-03,+3.1472490E-03,+631.1446647E-03
-50.2000E-06,+634.7226308E-03,+3.0449470E-03,+631.3992740E-03
-50.1000E-06,+634.5403396E-03,+2.7834023E-03,+631.4732026E-03
-50.0000E-06,+634.0807460E-03,+2.7312762E-03,+631.0727133E-03
-49.9000E-06,-593.4986379E-03,-1.0938809129E+00,+470.6530241E-03
-49.8000E-06,-540.3310097E-03,-1.1577157715E+00,+617.1047899E-03
-49.7000E-06,-547.6842736E-03,-1.1400607114E+00,+592.1039142E-03
-49.6000E-06,-547.1325927E-03,-1.1313164737E+00,+583.9125512E-03
-49.5000E-06,-547.9115029E-03,-1.1204977267E+00,+572.3261203E-03
-49.4000E-06,-549.1127561E-03,-1.1108055690E+00,+561.4440934E-03
-49.3000E-06,-550.3946912E-03,-1.1006012977E+00,+549.9551992E-03
-49.2000E-06,-551.3758232E-03,-1.0909920116E+00,+539.3751496E-03
-49.1000E-06,-552.6353977E-03,-1.0816364300E+00,+528.7614729E-03
-49.0000E-06,-553.6874003E-03,-1.0723548669E+00,+518.4270695E-03
-48.9000E-06,-554.8042678E-03,-1.0634787134E+00,+508.4331939E-03
-48.8000E-06,-555.8212455E-03,-1.0539107481E+00,+497.8603967E-03
-48.7000E-06,-556.4934093E-03,-1.0451851765E+00,+488.4587114E-03
-48.6000E-06,-557.4230163E-03,-1.0354126442E+00,+477.7609817E-03
-48.5000E-06,-558.0191349E-03,-1.0263070463E+00,+468.0679272E-03
-48.4000E-06,-559.0247871E-03,-1.0176154086E+00,+458.3659211E-03
-48.3000E-06,-559.7245465E-03,-1.0089376111E+00,+449.0109941E-03
-48.2000E-06,-560.6648882E-03,-1.0002114365E+00,+439.3408179E-03
-48.1000E-06,-560.9789708E-03,-991.5920752E-03,+430.3970411E-03
-48.0000E-06,-561.8476816E-03,-982.6322417E-03,+420.5772871E-03
-47.9000E-06,-562.8256958E-03,-973.7597120E-03,+410.7276359E-03
-47.8000E-06,-563.5945469E-03,-965.3187157E-03,+401.5297355E-03
-47.7000E-06,-564.5807207E-03,-957.2364092E-03,+392.4705425E-03
-47.6000E-06,-565.5229318E-03,-948.6509394E-03,+382.9472580E-03
-47.5000E-06,-566.4657760E-03,-940.3010402E-03,+373.6431261E-03
-47.4000E-06,-567.1479442E-03,-932.0082505E-03,+364.6879657E-03
-47.3000E-06,-568.5066001E-03,-924.3336385E-03,+355.6465809E-03
-47.2000E-06,-569.2917760E-03,-916.5899048E-03,+347.1282049E-03
-47.1000E-06,-570.0644383E-03,-908.5107585E-03,+338.2842107E-03
-47.0000E-06,-571.4085548E-03,-900.6966064E-03,+329.1156817E-03
-46.9000E-06,-572.2754443E-03,-893.3334841E-03,+320.8903723E-03
-46.8000E-06,-573.2176553E-03,-885.5665567E-03,+312.2011465E-03
-46.7000E-06,-574.1530155E-03,-877.7807239E-03,+303.4817223E-03
-46.6000E-06,-575.0110764E-03,-870.3196715E-03,+295.1590470E-03
-46.5000E-06,-575.6052352E-03,-863.1512691E-03,+287.3899108E-03
-46.4000E-06,-576.7704374E-03,-855.8365418E-03,+278.9133182E-03
-46.3000E-06,-577.5938531E-03,-849.0298632E-03,+271.3005503E-03
-46.2000E-06,-578.2089855E-03,-841.3697548E-03,+263.0205510E-03
-46.1000E-06,-578.6842104E-03,-834.5329537E-03,+255.7031329E-03
-46.0000E-06,-579.4683065E-03,-827.0147258E-03,+247.4113392E-03
-45.9000E-06,-580.1624032E-03,-820.2321991E-03,+239.9357042E-03
-45.8000E-06,-580.7221033E-03,-813.2376994E-03,+232.3779018E-03
-45.7000E-06,-581.4237923E-03,-806.1353614E-03,+224.5845335E-03
-45.6000E-06,-582.1636910E-03,-799.1445044E-03,+216.8602862E-03
-45.5000E-06,-583.1141577E-03,-792.1540629E-03,+208.9187252E-03
-45.4000E-06,-583.5267611E-03,-785.9041833E-03,+202.2501830E-03
-45.3000E-06,-584.1243147E-03,-778.6722795E-03,+194.4297534E-03
-45.2000E-06,-585.0749690E-03,-772.1169415E-03,+186.9343376E-03
-45.1000E-06,-585.5457485E-03,-765.6916941E-03,+180.0287733E-03
-45.0000E-06,-586.8763989E-03,-758.9239366E-03,+171.9365950E-03
-44.9000E-06,-587.2723034E-03,-752.2709276E-03,+164.8925284E-03
-44.8000E-06,-588.1411348E-03,-745.5289566E-03,+157.2831021E-03
-44.7000E-06,-589.2397177E-03,-739.3749569E-03,+150.0285421E-03
-44.6000E-06,-590.1195852E-03,-733.6514287E-03,+143.4373768E-03
-44.5000E-06,-590.8744330E-03,-727.5384606E-03,+136.5815632E-03
-44.4000E-06,-592.3759466E-03,-721.0993249E-03,+128.6387082E-03
-44.3000E-06,-592.9168193E-03,-714.9468808E-03,+121.9441338E-03
-44.2000E-06,-593.7320575E-03,-709.3530457E-03,+115.5445612E-03
-44.1000E-06,-594.2264951E-03,-703.5584236E-03,+109.2542180E-03
-44.0000E-06,-595.1097094E-03,-697.5746840E-03,+102.3904180E-03
-43.9000E-06,-595.9283244E-03,-691.2230453E-03,+95.2087496E-03
-43.8000E-06,-596.4310243E-03,-685.4172184E-03,+88.9106447E-03
-43.7000E-06,-597.0870018E-03,-679.4209172E-03,+82.2527443E-03
-43.6000E-06,-597.4614257E-03,-673.6307998E-03,+76.0973196E-03
-43.5000E-06,-598.1418631E-03,-667.5070914E-03,+69.3077313E-03
-43.4000E-06,-598.5113781E-03,-661.9239965E-03,+63.3446923E-03
-43.3000E-06,-599.3535005E-03,-656.1928760E-03,+56.7757997E-03
-43.2000E-06,-599.7845817E-03,-650.3480075E-03,+50.5039710E-03
-43.1000E-06,-600.2227963E-03,-644.9766990E-03,+44.7034882E-03
-43.0000E-06,-600.8107978E-03,-639.1894404E-03,+38.3129911E-03
-42.9000E-06,-601.5625043E-03,-634.0463213E-03,+32.4345534E-03
-42.8000E-06,-601.6445439E-03,-628.7360598E-03,+27.0414792E-03
-42.7000E-06,-602.3982460E-03,-623.8491666E-03,+21.4012857E-03
-42.6000E-06,-603.2909041E-03,-618.2502228E-03,+14.9136492E-03
-42.5000E-06,-603.5268309E-03,-613.2819834E-03,+9.7085504E-03
-42.4000E-06,-604.6749121E-03,-608.4452819E-03,+3.7301449E-03
-42.3000E-06,-604.8654713E-03,-603.3189399E-03,-1.5593908E-03
-42.2000E-06,-605.5163052E-03,-598.1573430E-03,-7.3663925E-03
-42.1000E-06,-606.0959360E-03,-593.2368956E-03,-12.8772518E-03
-42.0000E-06,-607.1864620E-03,-588.4668379E-03,-18.7331856E-03
-41.9000E-06,-607.7099245E-03,-583.2372046E-03,-24.4708411E-03
-41.8000E-06,-608.2975764E-03,-578.1164348E-03,-30.1912380E-03
-41.7000E-06,-609.4076533E-03,-573.1684455E-03,-36.2444051E-03
-41.6000E-06,-609.9178608E-03,-568.1149829E-03,-41.7987446E-03
-41.5000E-06,-610.4849243E-03,-563.5410020E-03,-46.9366126E-03
-41.4000E-06,-611.3967536E-03,-558.6252214E-03,-52.7604757E-03
-41.3000E-06,-612.0908503E-03,-554.1928799E-03,-57.8991480E-03
-41.2000E-06,-612.9029763E-03,-549.4459367E-03,-63.4579863E-03
-41.1000E-06,-613.2193749E-03,-544.9581562E-03,-68.2485151E-03
-41.0000E-06,-613.8248167E-03,-540.5879952E-03,-73.2198989E-03
-40.9000E-06,-614.3096173E-03,-535.7809820E-03,-78.5216263E-03
-40.8000E-06,-614.7865787E-03,-531.4402257E-03,-83.3277112E-03
-40.7000E-06,-615.4297053E-03,-526.7811176E-03,-88.6321013E-03
-40.6000E-06,-616.0000430E-03,-522.4102330E-03,-93.5730591E-03
-40.5000E-06,-616.4358880E-03,-518.6229714E-03,-97.7951846E-03
-40.4000E-06,-616.5593634E-03,-514.0075604E-03,-102.5299079E-03
-40.3000E-06,-617.3846484E-03,-509.8198112E-03,-107.5395853E-03
-40.2000E-06,-617.8146677E-03,-504.8903299E-03,-112.8895820E-03
-40.1000E-06,-618.0644828E-03,-500.5121723E-03,-117.5286553E-03
-40.0000E-06,-618.6807855E-03,-496.0576681E-03,-122.5888469E-03
-39.9000E-06,-619.0600882E-03,-491.9247304E-03,-127.1035864E-03
-39.8000E-06,-619.7244665E-03,-487.5050165E-03,-132.1761705E-03
-39.7000E-06,-619.9725809E-03,-483.3136125E-03,-136.6230740E-03
-39.6000E-06,-620.5637603E-03,-479.0224393E-03,-141.4984574E-03
-39.5000E-06,-621.2083342E-03,-474.8549346E-03,-146.3070150E-03
-39.4000E-06,-621.8985593E-03,-471.1959970E-03,-150.6645240E-03
-39.3000E-06,-622.0469045E-03,-467.0572638E-03,-154.9448155E-03
-39.2000E-06,-622.4564560E-03,-462.7788755E-03,-159.6346479E-03
-39.1000E-06,-623.1319185E-03,-459.2769730E-03,-163.8152995E-03
-39.0000E-06,-623.7366065E-03,-455.4752323E-03,-168.2030166E-03
-38.9000E-06,-623.7042707E-03,-451.5667029E-03,-172.0777982E-03
-38.8000E-06,-624.5541183E-03,-447.6860583E-03,-176.8083628E-03
-38.7000E-06,-625.3089963E-03,-444.0472624E-03,-181.2125020E-03
-38.6000E-06,-625.1539878E-03,-440.1609014E-03,-184.9312065E-03
-38.5000E-06,-625.8722909E-03,-436.2854315E-03,-189.5312507E-03
-38.4000E-06,-626.4958063E-03,-432.7689709E-03,-193.6619119E-03
-38.3000E-06,-627.1013810E-03,-429.5446967E-03,-197.4888122E-03
-38.2000E-06,-627.5416582E-03,-425.9262658E-03,-201.5529156E-03
-38.1000E-06,-627.8730784E-03,-422.4281021E-03,-205.3866870E-03
-38.0000E-06,-628.3706517E-03,-418.8604066E-03,-209.4388191E-03
-37.9000E-06,-628.5175195E-03,-415.1892032E-03,-213.2684083E-03
-37.8000E-06,-629.1638967E-03,-411.5488272E-03,-217.5450007E-03
-37.7000E-06,-629.5129920E-03,-408.2071078E-03,-221.2322139E-03
-37.6000E-06,-630.2214236E-03,-405.3484347E-03,-224.7920768E-03
-37.5000E-06,-630.3799663E-03,-401.6769354E-03,-228.6218594E-03
-37.4000E-06,-630.6807212E-03,-398.1701419E-03,-232.4338625E-03
-37.3000E-06,-631.5914105E-03,-395.0757831E-03,-236.4474011E-03
-37.2000E-06,-631.7917753E-03,-391.2306827E-03,-240.4764512E-03
-37.1000E-06,-632.3585128E-03,-388.4623048E-03,-243.8213592E-03
-37.0000E-06,-632.7669130E-03,-384.8859919E-03,-247.8003056E-03
-36.9000E-06,-633.2836095E-03,-381.5362637E-03,-251.6586730E-03
-36.8000E-06,-633.3707869E-03,-378.5761809E-03,-254.7092045E-03
-36.7000E-06,-634.0836384E-03,-375.2546513E-03,-258.7425598E-03
-36.6000E-06,-634.1135198E-03,-372.1767559E-03,-261.8573537E-03
-36.5000E-06,-634.4755451E-03,-369.1593770E-03,-265.2255249E-03
-36.4000E-06,-634.7165373E-03,-366.2565903E-03,-268.3799998E-03
-36.3000E-06,-635.4035843E-03,-362.7075168E-03,-272.6144711E-03
-36.2000E-06,-635.6226012E-03,-359.9767634E-03,-275.5540326E-03
-36.1000E-06,-635.8142458E-03,-356.5330559E-03,-279.1963519E-03
-36.0000E-06,-636.2500305E-03,-353.8625591E-03,-282.2926705E-03
-35.9000E-06,-636.5655962E-03,-350.5765981E-03,-285.8995310E-03
-35.8000E-06,-636.7713825E-03,-348.0906962E-03,-288.5868897E-03
-35.7000E-06,-636.8474936E-03,-344.8274944E-03,-291.9169283E-03
-35.6000E-06,-637.2738223E-03,-342.3376484E-03,-294.8459165E-03
-35.5000E-06,-637.3814496E-03,-338.9551934E-03,-298.3331970E-03
-35.4000E-06,-637.7355688E-03,-336.5453782E-03,-301.0962508E-03
-35.3000E-06,-637.8776783E-03,-333.6575293E-03,-304.1174552E-03
-35.2000E-06,-638.1760147E-03,-330.7625884E-03,-307.3161544E-03
-35.1000E-06,-638.5442878E-03,-328.0081893E-03,-310.4370312E-03
-35.0000E-06,-638.7782727E-03,-325.5961071E-03,-313.0884231E-03
-34.9000E-06,-639.0507264E-03,-322.3808000E-03,-316.5540086E-03
-34.8000E-06,-639.2697857E-03,-320.1508941E-03,-319.0166567E-03
-34.7000E-06,-639.5328313E-03,-317.5024875E-03,-321.9292746E-03
-34.6000E-06,-639.5940715E-03,-314.6232439E-03,-324.8596955E-03
-34.5000E-06,-640.3831792E-03,-312.5001032E-03,-327.7689065E-03
-34.4000E-06,-640.2088846E-03,-309.8571784E-03,-330.2320790E-03
-34.3000E-06,-640.3061937E-03,-306.9331702E-03,-333.2598713E-03
-34.2000E-06,-640.7365324E-03,-304.5886722E-03,-336.0357745E-03
-34.1000E-06,-641.4266972E-03,-301.7580591E-03,-339.5458340E-03
-34.0000E-06,-641.3528295E-03,-299.2603918E-03,-341.9803664E-03
-33.9000E-06,-641.6064737E-03,-296.8860067E-03,-344.6010190E-03
-33.8000E-06,-642.1490170E-03,-294.0900747E-03,-347.9432108E-03
-33.7000E-06,-641.8858809E-03,-291.5766498E-03,-350.1865914E-03
-33.6000E-06,-642.5911155E-03,-289.7331085E-03,-352.7294095E-03
-33.5000E-06,-642.5180797E-03,-286.7989507E-03,-355.5992228E-03
-33.4000E-06,-643.1690098E-03,-284.8648617E-03,-358.1900212E-03
-33.3000E-06,-642.8981842E-03,-282.0241952E-03,-360.7463818E-03
-33.2000E-06,-643.2757985E-03,-279.9238618E-03,-363.2350770E-03
-33.1000E-06,-643.8119677E-03,-277.4913364E-03,-366.1957191E-03
-33.0000E-06,-643.8645480E-03,-275.3039639E-03,-368.4323852E-03
-32.9000E-06,-644.2722180E-03,-272.6907999E-03,-371.4529086E-03
-32.8000E-06,-644.3545892E-03,-270.7277519E-03,-373.4995740E-03
-32.7000E-06,-644.8516320E-03,-268.4964289E-03,-376.2240636E-03
-32.6000E-06,-645.2450341E-03,-265.9305801E-03,-379.1758965E-03
-32.5000E-06,-645.3000566E-03,-264.0380173E-03,-381.1357132E-03
-32.4000E-06,-645.5991231E-03,-261.7178406E-03,-383.7418096E-03
-32.3000E-06,-645.9006318E-03,-259.4099787E-03,-386.3558054E-03
-32.2000E-06,-646.0997426E-03,-257.2745412E-03,-388.6897119E-03
-32.1000E-06,-646.1983171E-03,-255.1881506E-03,-390.8746552E-03
-32.0000E-06,-646.8216817E-03,-253.3347189E-03,-393.3493174E-03
-31.9000E-06,-646.5022982E-03,-251.3770924E-03,-394.9981194E-03
-31.8000E-06,-646.5960796E-03,-248.6383905E-03,-397.8292380E-03
-31.7000E-06,-647.3683255E-03,-246.7695093E-03,-400.4645816E-03
-31.6000E-06,-647.5405944E-03,-244.7197596E-03,-402.6717696E-03
-31.5000E-06,-647.8556475E-03,-242.8885633E-03,-404.8198392E-03
-31.4000E-06,-647.9465580E-03,-240.6474111E-03,-407.1622090E-03
-31.3000E-06,-648.4588336E-03,-238.6565376E-03,-409.6641704E-03
-31.2000E-06,-648.7297675E-03,-236.8550719E-03,-411.7365190E-03
-31.1000E-06,-648.7039989E-03,-234.8967396E-03,-413.6684043E-03
-31.0000E-06,-649.0830123E-03,-232.7787905E-03,-416.1569837E-03
-30.9000E-06,-649.2546650E-03,-230.9427578E-03,-418.1675335E-03
-30.8000E-06,-649.6380871E-03,-229.1387104E-03,-420.3554338E-03
-30.7000E-06,-649.7245588E-03,-227.3543835E-03,-422.2250817E-03
-30.6000E-06,-650.4720499E-03,-225.1267757E-03,-425.2083001E-03
-30.5000E-06,-650.3326002E-03,-223.2170127E-03,-426.9640979E-03
-30.4000E-06,-650.6671863E-03,-221.6068600E-03,-428.9115088E-03
-30.3000E-06,-650.7545023E-03,-219.8080654E-03,-430.8010409E-03
-30.2000E-06,-650.9228686E-03,-217.7992992E-03,-432.9624957E-03
-30.1000E-06,-651.2507311E-03,-216.2021358E-03,-434.8965941E-03
-30.0000E-06,-651.5773630E-03,-214.4112238E-03,-437.0191375E-03
-29.9000E-06,-651.6215727E-03,-212.4284553E-03,-439.0483383E-03
-29.8000E-06,-651.7652020E-03,-210.7270358E-03,-440.8912308E-03
-29.7000E-06,-651.8777684E-03,-209.1381827E-03,-442.5835417E-03
-29.6000E-06,-652.2760370E-03,-207.2399986E-03,-444.8721858E-03
-29.5000E-06,-652.3014193E-03,-205.3769667E-03,-446.7609398E-03
-29.4000E-06,-652.6694691E-03,-203.6501649E-03,-448.8576221E-03
-29.3000E-06,-653.0357636E-03,-202.2085772E-03,-450.6622017E-03
-29.2000E-06,-652.7559711E-03,-200.1719930E-03,-452.4303965E-03
-29.1000E-06,-653.1482631E-03,-198.4620041E-03,-454.5261973E-03
-29.0000E-06,-653.2776123E-03,-196.9136211E-03,-456.2059099E-03
-28.9000E-06,-653.6393662E-03,-195.4806028E-03,-457.9982604E-03
-28.8000E-06,-653.6624816E-03,-194.1583419E-03,-459.3469946E-03
-28.7000E-06,-653.7875427E-03,-192.0726382E-03,-461.5518022E-03
-28.6000E-06,-653.9451328E-03,-190.2624221E-03,-463.5299750E-03
